date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_model
2016-05-18 06:00:00,70.0,97.33573849349514,153.33333333333334,56.66666666666666,110.0,153.75273403324584,67.24783878522334,74.24514097808206,62.787094
2016-05-18 07:00:00,53.333333333333336,97.33573849349514,153.33333333333334,65.0,76.66666666666667,153.78499562554683,95.68718231436438,80.03983757560572,77.30711
2016-05-18 08:00:00,61.66666666666666,97.33573849349514,153.33333333333334,56.66666666666666,161.66666666666666,153.81725721784778,111.7646623340234,125.45968546862746,80.41149
2016-05-18 09:00:00,65.0,97.33573849349514,153.33333333333334,51.66666666666666,65.0,153.84951881014874,100.4154739614219,78.70224420404479,68.37894
2016-05-18 10:00:00,58.333333333333336,97.33573849349514,153.33333333333334,53.333333333333336,63.333333333333336,153.8817804024497,111.75257348570264,90.97380503792324,63.764114
2016-05-18 11:00:00,70.0,97.33573849349514,153.33333333333334,51.66666666666666,55.0,153.91404199475068,111.152341384412,75.07190099730703,60.854576
2016-05-18 12:00:00,56.66666666666666,97.33573849349514,153.33333333333334,53.333333333333336,56.66666666666666,153.94630358705163,111.07855247693472,110.6729228739216,64.829094
2016-05-18 13:00:00,86.66666666666667,97.33573849349514,153.33333333333334,41.66666666666666,73.33333333333333,153.9785651793526,109.28226824909024,115.18587164912012,71.542435
2016-05-18 14:00:00,81.66666666666667,97.33573849349514,153.33333333333334,53.333333333333336,80.0,154.01082677165354,97.17298757477012,90.04487872537916,68.44796
2016-05-18 15:00:00,83.33333333333333,97.33573849349514,153.33333333333334,51.66666666666666,76.66666666666667,154.04308836395452,94.36263051177556,52.760435384625886,65.864395
2016-05-18 16:00:00,105.0,97.33573849349514,153.33333333333334,66.66666666666667,75.0,154.07534995625548,120.50558493207107,66.33234896442852,89.03316
2016-05-18 17:00:00,118.33333333333331,97.33573849349514,153.33333333333334,153.33333333333334,91.66666666666669,154.10761154855643,187.69726942446775,157.3041538424009,169.96883
2016-05-18 18:00:00,178.33333333333334,97.14394185920384,118.33333333333331,100.0,101.66666666666669,118.35394965277776,138.01720239353466,132.73745313953455,133.3299
2016-05-18 19:00:00,143.33333333333334,97.14394185920384,118.33333333333331,123.33333333333331,95.0,118.3745659722222,93.7903018267868,115.376945046569,111.63916
2016-05-18 20:00:00,223.3333333333333,97.14394185920384,118.33333333333331,118.33333333333331,85.0,118.39518229166664,94.99048874658484,97.031160549631,92.90424
2016-05-18 21:00:00,81.66666666666667,97.14394185920384,118.33333333333331,65.0,61.66666666666666,118.41579861111109,64.712697767326,72.06225889258991,67.46734
2016-05-18 22:00:00,51.66666666666666,97.14394185920384,118.33333333333331,46.66666666666666,55.0,118.43641493055554,49.21434727555062,48.65585979425692,57.192917
2016-05-18 23:00:00,56.66666666666666,97.14394185920384,118.33333333333331,55.0,56.66666666666666,118.45703125,47.90538745335175,55.13821743040038,56.93673
2016-05-19 00:00:00,51.66666666666666,97.14394185920384,118.33333333333331,51.66666666666666,56.66666666666666,118.47764756944444,47.36006420426979,44.12681004796242,54.511276
2016-05-19 01:00:00,51.66666666666666,97.14394185920384,118.33333333333331,53.333333333333336,56.66666666666666,118.49826388888889,49.471095850794256,48.18470442934598,54.34717
2016-05-19 02:00:00,50.0,97.14394185920384,118.33333333333331,55.0,56.66666666666666,118.51888020833331,49.89547649312653,42.51389218797291,53.80954
2016-05-19 03:00:00,51.66666666666666,97.14394185920384,118.33333333333331,51.66666666666666,50.0,118.53949652777776,49.12847803684769,50.61446939786894,52.810795
2016-05-19 04:00:00,56.66666666666666,97.14394185920384,118.33333333333331,51.66666666666666,56.66666666666666,118.5601128472222,50.24182395440059,47.155273232374135,51.851276
2016-05-19 05:00:00,55.0,97.14394185920384,118.33333333333331,65.0,61.66666666666666,118.58072916666664,58.720891223546296,57.91348382679612,52.672947
2016-05-19 06:00:00,58.333333333333336,97.14394185920384,118.33333333333331,70.0,48.333333333333336,118.60134548611109,67.18288265567178,72.53609474541615,60.35261
2016-05-19 07:00:00,50.0,97.14394185920384,118.33333333333331,53.333333333333336,58.333333333333336,118.62196180555554,93.55181366676057,83.60259276113798,69.32515
2016-05-19 08:00:00,53.333333333333336,97.14394185920384,118.33333333333331,61.66666666666666,51.66666666666666,118.642578125,109.294467881895,86.79319094455329,74.28523
2016-05-19 09:00:00,36.66666666666666,97.14394185920384,118.33333333333331,65.0,48.333333333333336,118.66319444444444,98.65167560505604,78.81950814389577,63.589417
2016-05-19 10:00:00,55.0,97.14394185920384,118.33333333333331,58.333333333333336,58.333333333333336,118.68381076388889,109.15605390081588,71.28579308394359,61.22664
2016-05-19 11:00:00,51.66666666666666,97.14394185920384,118.33333333333331,70.0,50.0,118.70442708333331,109.13824490480164,57.54121164670848,58.048317
2016-05-19 12:00:00,55.0,97.14394185920384,118.33333333333331,56.66666666666666,55.0,118.72504340277776,108.44736943000154,92.7283776545242,60.83955
2016-05-19 13:00:00,50.0,97.14394185920384,118.33333333333331,86.66666666666667,56.66666666666666,118.7456597222222,108.14485868956464,113.66802218849938,63.372208
2016-05-19 14:00:00,63.333333333333336,97.14394185920384,118.33333333333331,81.66666666666667,56.66666666666666,118.76627604166664,96.37077767213545,70.75598098136891,60.069645
2016-05-19 15:00:00,81.66666666666667,97.14394185920384,118.33333333333331,83.33333333333333,68.33333333333333,118.78689236111109,93.77152146910896,68.54701720402413,66.14139
2016-05-19 16:00:00,90.0,97.14394185920384,118.33333333333331,105.0,118.33333333333331,118.80750868055554,119.70534896417998,112.00542054903777,95.53716
2016-05-19 17:00:00,208.3333333333333,97.14394185920384,118.33333333333331,118.33333333333331,208.3333333333333,118.828125,184.3722448359416,209.39957710175787,164.81061
2016-05-19 18:00:00,120.0,97.00624260036597,208.3333333333333,178.33333333333334,105.0,208.38285960378985,168.86435647131594,130.28394620895543,173.91458
2016-05-19 19:00:00,98.33333333333331,97.00624260036597,208.3333333333333,143.33333333333334,123.33333333333331,208.4323858742463,126.85402102630592,114.77572541487974,127.78559
2016-05-19 20:00:00,118.33333333333331,97.00624260036597,208.3333333333333,223.3333333333333,100.0,208.4819121447028,120.79140253929673,116.94140229959598,100.68315
2016-05-19 21:00:00,66.66666666666667,97.00624260036597,208.3333333333333,81.66666666666667,71.66666666666667,208.53143841515933,79.76421465457223,60.28345191402979,70.572174
2016-05-19 22:00:00,50.0,97.00624260036597,208.3333333333333,51.66666666666666,60.0,208.58096468561584,61.09757485483343,50.733551351151206,56.927246
2016-05-19 23:00:00,56.66666666666666,97.00624260036597,208.3333333333333,56.66666666666666,56.66666666666666,208.63049095607232,56.95758168141036,46.75439304529684,54.09811
2016-05-20 00:00:00,51.66666666666666,97.00624260036597,208.3333333333333,51.66666666666666,55.0,208.68001722652883,53.02877367423889,49.153181445621016,53.859207
2016-05-20 01:00:00,51.66666666666666,97.00624260036597,208.3333333333333,51.66666666666666,53.333333333333336,208.72954349698531,53.0228513285528,47.94624971967824,52.48085
2016-05-20 02:00:00,36.66666666666666,97.00624260036597,208.3333333333333,50.0,58.333333333333336,208.77906976744185,52.06644588582163,46.93185520352097,51.937
2016-05-20 03:00:00,58.333333333333336,97.00624260036597,208.3333333333333,51.66666666666666,58.333333333333336,208.82859603789836,50.59816830841931,45.85398836790528,51.185772
2016-05-20 04:00:00,51.66666666666666,97.00624260036597,208.3333333333333,56.66666666666666,50.0,208.87812230835485,51.37544061806846,47.63898358140168,50.373566
2016-05-20 05:00:00,61.66666666666666,97.00624260036597,208.3333333333333,55.0,58.333333333333336,208.92764857881136,59.04933622062708,51.15422220648516,55.542843
2016-05-20 06:00:00,66.66666666666667,97.00624260036597,208.3333333333333,58.333333333333336,146.66666666666666,208.97717484926784,67.061430832247,97.71941015121084,69.30275
2016-05-20 07:00:00,80.0,97.00624260036597,208.3333333333333,50.0,176.66666666666666,209.02670111972435,91.67014583068232,133.43800842968713,134.80612
2016-05-20 08:00:00,126.66666666666669,97.00624260036597,208.3333333333333,53.333333333333336,338.3333333333333,209.0762273901809,106.7463399774081,211.1803462203836,139.97662
2016-05-20 09:00:00,73.33333333333333,97.00624260036597,208.3333333333333,36.66666666666666,93.33333333333331,209.12575366063737,95.7673144697913,118.19230319954012,140.50192
2016-05-20 10:00:00,81.66666666666667,97.00624260036597,208.3333333333333,55.0,73.33333333333333,209.17527993109385,106.6045776845663,130.38377171761857,142.48853
2016-05-20 11:00:00,73.33333333333333,97.00624260036597,208.3333333333333,51.66666666666666,355.0,209.2248062015504,106.40957830757972,186.02739053680745,151.51172
2016-05-20 12:00:00,71.66666666666667,97.00624260036597,208.3333333333333,55.0,301.6666666666667,209.27433247200688,105.8935706468549,167.3727149277608,150.48819
2016-05-20 13:00:00,61.66666666666666,97.00624260036597,208.3333333333333,50.0,268.3333333333333,209.3238587424634,105.36202571451156,165.25483669817123,148.4883
2016-05-20 14:00:00,60.0,97.00624260036597,208.3333333333333,63.333333333333336,318.3333333333333,209.37338501291987,94.75957775073186,154.52147740375335,145.57178
2016-05-20 15:00:00,46.66666666666666,97.00624260036597,208.3333333333333,81.66666666666667,201.66666666666663,209.4229112833764,93.13824282282076,147.77705606543915,143.13792
2016-05-20 16:00:00,48.333333333333336,97.00624260036597,208.3333333333333,90.0,351.6666666666667,209.4724375538329,118.24457731657796,99.85505022718073,171.31734
2016-05-20 17:00:00,75.0,97.00624260036597,208.3333333333333,208.3333333333333,231.66666666666663,209.5219638242894,185.4263066106558,189.70274877886203,197.0567
2016-05-20 18:00:00,78.33333333333333,96.80070490227492,75.0,120.0,348.3333333333333,75.00641025641026,107.68114886728816,168.5617395431538,100.83533
2016-05-20 19:00:00,65.0,96.80070490227492,75.0,98.33333333333331,208.3333333333333,75.01282051282051,72.50682513151338,107.28653626217904,92.8908
2016-05-20 20:00:00,70.0,96.80070490227492,75.0,118.33333333333331,120.0,75.01923076923077,85.08838929426442,94.33640852280624,84.75158
2016-05-20 21:00:00,65.0,96.80070490227492,75.0,66.66666666666667,63.333333333333336,75.02564102564102,53.13781082771827,83.6495758014552,71.37845
2016-05-20 22:00:00,53.333333333333336,96.80070490227492,75.0,50.0,55.0,75.03205128205128,40.40655731120688,54.54733216775814,59.81936
2016-05-20 23:00:00,45.0,96.80070490227492,75.0,56.66666666666666,61.66666666666666,75.03846153846153,42.73635577228197,63.58574931720359,57.332245
2016-05-21 00:00:00,48.333333333333336,96.80070490227492,75.0,51.66666666666666,58.333333333333336,75.0448717948718,43.90753223351249,62.35107929628637,55.633877
2016-05-21 01:00:00,51.66666666666666,96.80070490227492,75.0,51.66666666666666,63.333333333333336,75.05128205128206,47.17566376966018,57.38044340775746,54.922092
2016-05-21 02:00:00,56.66666666666666,96.80070490227492,75.0,36.66666666666666,60.0,75.0576923076923,47.64179921383515,42.27479844830916,53.339527
