date,actual,sarima_target_only,sarimax_calendar,sarimax_calendar_weather,window,step,lower_80,upper_80,lower_95,upper_95
2016-05-20 04:00:00,51.66666666666666,51.37544061806846,61.02606087424648,64.37678458634534,7,11,0.0,143.6209729376659,0.0,192.45280803894607
2016-05-20 05:00:00,61.66666666666666,59.049336220627076,68.70123158293738,71.58346744118903,7,12,0.0,151.29836931547524,0.0,200.13205761522988
2016-05-20 06:00:00,66.66666666666667,67.061430832247,76.7187224474573,78.37029571104576,7,13,0.0,159.31187842017277,0.0,208.14631550733188
2016-05-20 07:00:00,80.0,91.67014583068233,101.33174712374998,103.45147482914886,7,14,0.0,183.92116495556613,0.0,232.75590459611493
2016-05-20 08:00:00,126.66666666666669,106.7463399774081,116.4155993419545,118.52989838572076,7,15,14.49508991707799,198.9975900377382,0.0,247.83245192812774
2016-05-20 09:00:00,73.33333333333333,95.7673144697913,105.45916886371351,107.34019469623647,7,16,3.5159710973527325,188.01865784222986,0.0,236.8535691290658
2016-05-20 10:00:00,81.66666666666667,106.6045776845663,116.30429714157613,119.50723803399573,7,17,14.353196608263602,198.855958760869,0.0,247.69089000692495
2016-05-20 11:00:00,73.33333333333333,106.40957830757971,116.11060489839267,119.91731607773563,7,18,14.158181996577994,198.6609746185814,0.0,247.49591392939988
2016-05-20 12:00:00,71.66666666666667,105.8935706468549,115.58442166812485,120.52154906779056,7,19,13.642168180090465,198.14497311361933,0.0,246.97991568310172
2016-05-20 13:00:00,61.66666666666666,105.36202571451157,115.05488226195735,122.18121093566857,7,20,13.110620760436802,197.61343066858635,0.0,246.4483745547713
2016-05-20 14:00:00,60.0,94.75957775073186,104.4542120501446,113.02226934317599,7,21,2.5081717916313835,187.01098370983235,0.0,235.84592812804578
2016-05-20 15:00:00,46.66666666666666,93.13824282282076,102.83504623341177,111.99954413632787,7,22,0.8868364576595269,185.389649187982,0.0,234.224593821151
2016-05-20 16:00:00,48.333333333333336,118.24457731657796,127.93901783643885,136.23730107033703,7,23,25.993170787329788,210.49598384582612,0.0,259.33092856585756
2016-05-20 17:00:00,75.0,185.4263066106558,195.10230269800283,201.7668198575331,7,24,93.17490001713745,277.6777132041741,44.33995526308348,326.5126579582281
2016-05-20 18:00:00,78.33333333333333,107.68114886728816,112.4649806157959,112.6944487093644,8,1,29.168680131714765,186.19361760286154,0.0,227.7556079809628
2016-05-20 19:00:00,65.0,72.50682513151338,79.01613712564196,78.1217697129145,8,2,0.0,156.05571805473238,0.0,200.2838303494932
2016-05-20 20:00:00,70.0,85.08838929426442,93.20965988223001,91.14932566374858,8,3,0.0,173.369993743949,0.0,220.10345218427267
2016-05-20 21:00:00,65.0,53.13781082771827,62.14912410745482,60.19675389336573,8,4,0.0,143.27814907391289,0.0,190.9955617499158
2016-05-20 22:00:00,53.333333333333336,40.40655731120688,50.11284095696382,48.43258510951526,8,5,0.0,131.49035496371542,0.0,179.7072048806923
2016-05-20 23:00:00,45.0,42.73635577228197,53.07052471009673,51.14271748602443,8,6,0.0,134.44075414403432,0.0,182.9861302370091
2016-05-21 00:00:00,48.333333333333336,43.90753223351249,45.78370171087885,44.064305584311064,8,7,0.0,135.93830402539066,0.0,184.65645177063155
2016-05-21 01:00:00,51.66666666666666,47.17566376966018,49.02557515621575,48.27743550864446,8,8,0.0,139.3379828531683,0.0,188.12576752814843
2016-05-21 02:00:00,56.66666666666666,47.64179921383515,49.33809264271464,48.605036617494164,8,9,0.0,139.8572183473814,0.0,188.67311249088678
2016-05-21 03:00:00,48.333333333333336,48.58106184794568,50.09755013981082,49.85659309740032,8,10,0.0,140.81792803032113,0.0,189.64517555567056
2016-05-21 04:00:00,56.66666666666666,49.85016446236015,51.20599419922954,51.26288681286626,8,11,0.0,142.09569517086754,0.0,190.9275294192882
2016-05-21 05:00:00,51.66666666666666,58.16762149060108,59.391969092878185,59.50574046639588,8,12,0.0,150.4166529752859,0.0,199.25034042267157
2016-05-21 06:00:00,60.0,66.37824540455213,67.50350305348448,68.18439766282513,8,13,0.0,158.62869138268945,0.0,207.46312761767805
2016-05-21 07:00:00,56.66666666666666,90.67426013441992,91.7261273629318,92.2994196756339,8,14,0.0,182.92527764966684,0.0,231.76001643812538
2016-05-21 08:00:00,208.33333333333331,107.36892417124002,108.36961247543549,108.74443750975615,8,15,15.117675720485536,199.62017262199453,0.0,248.45503366032617
2016-05-21 09:00:00,310.0,94.4912919870598,95.47601708326413,96.08153151729971,8,16,2.239950224172091,186.74263374994752,0.0,235.57754418473866
2016-05-21 10:00:00,383.3333333333333,105.2666240806236,106.23118632240158,107.52036921606134,8,17,13.015244613861782,197.51800354738543,0.0,246.3529339414019
2016-05-21 11:00:00,431.6666666666667,104.72530218204992,105.6725312338307,107.71419386589491,8,18,12.473907480584927,196.9766968835149,0.0,245.81163534229609
